filename,stratum,realization,mode,normalized_radius,radial_power,radial_power_share
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.515625,103.53092108235839,1.917416277273659e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.5260416666666666,105.8484005126976,1.960336525017272e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.5364583333333334,99.89651473728021,1.8501062426344808e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.546875,88.56410828346137,1.640227489812915e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.5572916666666666,94.12548105000508,1.7432253821824287e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.5677083333333334,86.84688348275394,1.608424094748023e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.578125,84.41431164803123,1.563372309418842e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.5885416666666666,82.20335621193222,1.5224249103502047e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.5989583333333334,82.23042959646905,1.5229263156081616e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.609375,80.51747010838159,1.49120191510605e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.6197916666666666,78.79019531078701,1.4592123918060709e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.6302083333333334,73.59928395267681,1.3630755292352497e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.640625,67.12624088701321,1.2431932949438782e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.6510416666666666,66.41498845530329,1.2300207376483992e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.6614583333333334,68.89889925097881,1.2760233322465418e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.671875,72.02142863164467,1.3338532887287327e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.6822916666666666,71.93322645429048,1.3322197642822983e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.6927083333333334,67.99199523648261,1.2592272630032617e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.703125,66.30772466162622,1.2280341877190798e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.7135416666666666,57.62545058888947,1.0672364911780294e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.7239583333333334,51.34772437723292,9.50971569581105e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.734375,48.1074500041925,8.909609489786086e-08
